id,customer_id,order_date,product,pack_size,channel,segment,subscription
O02390,C2342,2026-05-08,bar,12-bar box,marketplace,weight_loss,no
O02391,C2348,2026-05-08,bar,12-bar box,d2c,vegetarian,yes
O02392,C2515,2026-05-08,bar,12-bar box,d2c,weight_loss,no
O02393,C2523,2026-05-08,bar,12-bar box,marketplace,gym_regular,no
O02394,C2536,2026-05-08,bar,12-bar box,d2c,gym_regular,no
O02395,C2757,2026-05-08,bar,12-bar box,d2c,vegetarian,no
O02396,C2806,2026-05-08,bar,12-bar box,marketplace,gym_regular,no
O02397,C2925,2026-05-08,bar,12-bar box,marketplace,endurance,no
O02398,C2940,2026-05-08,bar,12-bar box,d2c,vegetarian,no
O02399,C2942,2026-05-08,bar,12-bar box,marketplace,gym_regular,no
O02400,C2966,2026-05-08,bar,12-bar box,d2c,beginner,no
O02401,C3209,2026-05-08,bar,12-bar box,d2c,gym_regular,yes
O02402,C3241,2026-05-08,bar,12-bar box,marketplace,endurance,no
O02403,C3373,2026-05-08,bar,12-bar box,marketplace,endurance,no
O02404,C3398,2026-05-08,bar,12-bar box,marketplace,endurance,no
O02405,C3594,2026-05-08,bar,12-bar box,d2c,endurance,no
O02406,C3700,2026-05-08,bar,12-bar box,marketplace,vegetarian,no
O02407,C3948,2026-05-08,bar,12-bar box,d2c,weight_loss,no
O02408,C0043,2026-05-09,bar,12-bar box,marketplace,beginner,no
O02409,C0332,2026-05-09,bar,12-bar box,d2c,weight_loss,no
O02410,C0581,2026-05-09,bar,12-bar box,marketplace,weight_loss,no
O02411,C0585,2026-05-09,bar,12-bar box,d2c,beginner,yes
O02412,C0773,2026-05-09,bar,12-bar box,marketplace,endurance,no
O02413,C1229,2026-05-09,bar,12-bar box,marketplace,gym_regular,no
O02414,C1240,2026-05-09,bar,12-bar box,marketplace,gym_regular,no
O02415,C1319,2026-05-09,bar,12-bar box,d2c,vegetarian,yes
O02416,C1467,2026-05-09,bar,12-bar box,d2c,vegetarian,no
O02417,C1800,2026-05-09,bar,12-bar box,d2c,gym_regular,no
O02418,C1903,2026-05-09,bar,12-bar box,d2c,gym_regular,yes
O02419,C1927,2026-05-09,bar,12-bar box,d2c,weight_loss,yes
O02420,C1968,2026-05-09,bar,12-bar box,d2c,weight_loss,yes
O02421,C2328,2026-05-09,bar,12-bar box,d2c,gym_regular,yes
O02422,C2395,2026-05-09,bar,12-bar box,d2c,beginner,no
O02423,C2642,2026-05-09,bar,12-bar box,d2c,gym_regular,yes
O02424,C2720,2026-05-09,bar,12-bar box,marketplace,vegetarian,no
O02425,C2874,2026-05-09,bar,12-bar box,marketplace,beginner,no
O02426,C2932,2026-05-09,bar,12-bar box,d2c,vegetarian,yes
O02427,C3191,2026-05-09,bar,12-bar box,marketplace,gym_regular,no
O02428,C3203,2026-05-09,bar,12-bar box,d2c,endurance,no
O02429,C3269,2026-05-09,bar,12-bar box,marketplace,gym_regular,no
O02430,C3432,2026-05-09,bar,12-bar box,d2c,gym_regular,yes
O02431,C3566,2026-05-09,bar,12-bar box,d2c,weight_loss,no
O02432,C3617,2026-05-09,bar,12-bar box,d2c,beginner,no
O02433,C0117,2026-05-10,bar,12-bar box,marketplace,beginner,no
O02434,C0260,2026-05-10,bar,12-bar box,d2c,beginner,no
O02435,C0540,2026-05-10,bar,12-bar box,d2c,gym_regular,no
O02436,C0584,2026-05-10,bar,12-bar box,d2c,gym_regular,no
O02437,C0715,2026-05-10,bar,12-bar box,marketplace,weight_loss,no
O02438,C0777,2026-05-10,bar,12-bar box,d2c,gym_regular,no
O02439,C0913,2026-05-10,bar,12-bar box,d2c,weight_loss,yes
O02440,C0990,2026-05-10,bar,12-bar box,marketplace,weight_loss,no
O02441,C1087,2026-05-10,bar,12-bar box,d2c,weight_loss,yes
O02442,C1172,2026-05-10,bar,12-bar box,d2c,weight_loss,no
O02443,C1189,2026-05-10,bar,12-bar box,d2c,gym_regular,yes
O02444,C1388,2026-05-10,bar,12-bar box,d2c,weight_loss,yes
O02445,C1591,2026-05-10,bar,12-bar box,d2c,gym_regular,no
O02446,C1830,2026-05-10,bar,12-bar box,marketplace,vegetarian,no
O02447,C1904,2026-05-10,bar,12-bar box,marketplace,beginner,no
O02448,C1934,2026-05-10,bar,12-bar box,marketplace,vegetarian,no
O02449,C1984,2026-05-10,bar,12-bar box,marketplace,vegetarian,no
O02450,C2061,2026-05-10,bar,12-bar box,d2c,gym_regular,yes
O02451,C2322,2026-05-10,bar,12-bar box,marketplace,endurance,no
O02452,C2584,2026-05-10,bar,12-bar box,d2c,endurance,yes
O02453,C2656,2026-05-10,bar,12-bar box,marketplace,weight_loss,no
O02454,C2905,2026-05-10,bar,12-bar box,d2c,gym_regular,yes
O02455,C2980,2026-05-10,bar,12-bar box,marketplace,beginner,no
O02456,C3041,2026-05-10,bar,12-bar box,marketplace,gym_regular,no
O02457,C3149,2026-05-10,bar,12-bar box,d2c,weight_loss,no
O02458,C3192,2026-05-10,bar,12-bar box,marketplace,weight_loss,no
O02459,C3286,2026-05-10,bar,12-bar box,marketplace,gym_regular,no
O02460,C3551,2026-05-10,bar,12-bar box,marketplace,beginner,no
O02461,C3586,2026-05-10,bar,12-bar box,d2c,gym_regular,yes
O02462,C3886,2026-05-10,bar,12-bar box,marketplace,weight_loss,no
O02463,C3938,2026-05-10,bar,12-bar box,marketplace,gym_regular,no
O02464,C0008,2026-05-11,bar,12-bar box,marketplace,beginner,no
O02465,C0348,2026-05-11,bar,12-bar box,marketplace,vegetarian,no
O02466,C0699,2026-05-11,bar,12-bar box,d2c,beginner,no
O02467,C0884,2026-05-11,bar,12-bar box,marketplace,weight_loss,no
O02468,C1361,2026-05-11,bar,12-bar box,d2c,gym_regular,no
O02469,C1416,2026-05-11,bar,12-bar box,marketplace,beginner,no
O02470,C1499,2026-05-11,bar,12-bar box,marketplace,endurance,no
O02471,C1559,2026-05-11,bar,12-bar box,marketplace,weight_loss,no
O02472,C1899,2026-05-11,bar,12-bar box,d2c,endurance,no
O02473,C2046,2026-05-11,bar,12-bar box,d2c,gym_regular,yes
O02474,C2103,2026-05-11,bar,12-bar box,d2c,gym_regular,no
O02475,C2226,2026-05-11,bar,12-bar box,marketplace,gym_regular,no
O02476,C2670,2026-05-11,bar,12-bar box,marketplace,endurance,no
O02477,C2986,2026-05-11,bar,12-bar box,marketplace,endurance,no
O02478,C3151,2026-05-11,bar,12-bar box,marketplace,gym_regular,no
O02479,C3234,2026-05-11,bar,12-bar box,d2c,weight_loss,no
O02480,C3455,2026-05-11,bar,12-bar box,marketplace,beginner,no
O02481,C3600,2026-05-11,bar,12-bar box,marketplace,vegetarian,no
O02482,C3796,2026-05-11,bar,12-bar box,d2c,gym_regular,yes
O02483,C3856,2026-05-11,bar,12-bar box,d2c,beginner,no
O02484,C3933,2026-05-11,bar,12-bar box,d2c,gym_regular,no
O02485,C0423,2026-05-12,bar,12-bar box,d2c,gym_regular,yes
O02486,C0468,2026-05-12,bar,12-bar box,d2c,weight_loss,yes
O02487,C0493,2026-05-12,bar,12-bar box,d2c,gym_regular,no
O02488,C0510,2026-05-12,bar,12-bar box,d2c,weight_loss,no
O02489,C0559,2026-05-12,bar,12-bar box,marketplace,beginner,no
O02490,C0924,2026-05-12,bar,12-bar box,marketplace,gym_regular,no
O02491,C1334,2026-05-12,bar,12-bar box,marketplace,gym_regular,no
O02492,C1426,2026-05-12,bar,12-bar box,d2c,vegetarian,no
O02493,C1481,2026-05-12,bar,12-bar box,marketplace,gym_regular,no
O02494,C1675,2026-05-12,bar,12-bar box,d2c,weight_loss,yes
O02495,C1747,2026-05-12,bar,12-bar box,d2c,weight_loss,no
O02496,C1985,2026-05-12,bar,12-bar box,d2c,weight_loss,yes
O02497,C2116,2026-05-12,bar,12-bar box,d2c,vegetarian,yes
O02498,C2296,2026-05-12,bar,12-bar box,d2c,gym_regular,no
O02499,C2620,2026-05-12,bar,12-bar box,marketplace,gym_regular,no
O02500,C2643,2026-05-12,bar,12-bar box,d2c,endurance,no
O02501,C2788,2026-05-12,bar,12-bar box,marketplace,beginner,no
O02502,C2835,2026-05-12,bar,12-bar box,marketplace,beginner,no
O02503,C2934,2026-05-12,bar,12-bar box,marketplace,beginner,no
O02504,C2971,2026-05-12,bar,12-bar box,d2c,beginner,no
O02505,C3370,2026-05-12,bar,12-bar box,marketplace,vegetarian,no
O02506,C3543,2026-05-12,bar,12-bar box,d2c,gym_regular,yes
O02507,C3601,2026-05-12,bar,12-bar box,marketplace,beginner,no
O02508,C3752,2026-05-12,bar,12-bar box,d2c,gym_regular,yes
O02509,C3872,2026-05-12,bar,12-bar box,marketplace,gym_regular,no
O02510,C3875,2026-05-12,bar,12-bar box,d2c,weight_loss,no
O02511,C0094,2026-05-13,bar,12-bar box,marketplace,weight_loss,no
O02512,C0494,2026-05-13,bar,12-bar box,d2c,endurance,no
O02513,C0886,2026-05-13,bar,12-bar box,marketplace,gym_regular,no
O02514,C0940,2026-05-13,bar,12-bar box,marketplace,endurance,no
O02515,C1062,2026-05-13,bar,12-bar box,marketplace,weight_loss,no
O02516,C1374,2026-05-13,bar,12-bar box,marketplace,weight_loss,no
O02517,C1457,2026-05-13,bar,12-bar box,marketplace,weight_loss,no
O02518,C1462,2026-05-13,bar,12-bar box,d2c,gym_regular,no
O02519,C1627,2026-05-13,bar,12-bar box,d2c,weight_loss,no
O02520,C1651,2026-05-13,bar,12-bar box,marketplace,beginner,no
O02521,C1746,2026-05-13,bar,12-bar box,d2c,beginner,yes
O02522,C1882,2026-05-13,bar,12-bar box,d2c,endurance,yes
O02523,C1894,2026-05-13,bar,12-bar box,marketplace,gym_regular,no
O02524,C2127,2026-05-13,bar,12-bar box,d2c,beginner,yes
O02525,C2184,2026-05-13,bar,12-bar box,marketplace,beginner,no
O02526,C2241,2026-05-13,bar,12-bar box,marketplace,gym_regular,no
O02527,C2263,2026-05-13,bar,12-bar box,marketplace,endurance,no
O02528,C2310,2026-05-13,bar,12-bar box,d2c,vegetarian,no
O02529,C2311,2026-05-13,bar,12-bar box,marketplace,vegetarian,no
O02530,C2346,2026-05-13,bar,12-bar box,marketplace,gym_regular,no
O02531,C2716,2026-05-13,bar,12-bar box,d2c,beginner,yes
O02532,C2787,2026-05-13,bar,12-bar box,d2c,vegetarian,no
O02533,C2836,2026-05-13,bar,12-bar box,d2c,vegetarian,no
O02534,C2906,2026-05-13,bar,12-bar box,marketplace,gym_regular,no
O02535,C3004,2026-05-13,bar,12-bar box,d2c,endurance,no
O02536,C3171,2026-05-13,bar,12-bar box,d2c,vegetarian,yes
O02537,C3262,2026-05-13,bar,12-bar box,marketplace,endurance,no
O02538,C3748,2026-05-13,bar,12-bar box,marketplace,gym_regular,no
O02539,C3877,2026-05-13,bar,12-bar box,marketplace,weight_loss,no
O02540,C0109,2026-05-14,bar,12-bar box,marketplace,gym_regular,no
O02541,C0491,2026-05-14,bar,12-bar box,marketplace,weight_loss,no
O02542,C0550,2026-05-14,bar,12-bar box,d2c,endurance,no
O02543,C0900,2026-05-14,bar,12-bar box,marketplace,endurance,no
O02544,C1404,2026-05-14,bar,12-bar box,marketplace,endurance,no
O02545,C1407,2026-05-14,bar,12-bar box,marketplace,gym_regular,no
O02546,C1563,2026-05-14,bar,12-bar box,marketplace,endurance,no
O02547,C1710,2026-05-14,bar,12-bar box,marketplace,beginner,no
O02548,C1770,2026-05-14,bar,12-bar box,d2c,gym_regular,yes
O02549,C1949,2026-05-14,bar,12-bar box,marketplace,gym_regular,no
O02550,C2027,2026-05-14,bar,12-bar box,marketplace,gym_regular,no
O02551,C2242,2026-05-14,bar,12-bar box,marketplace,gym_regular,no
O02552,C2307,2026-05-14,bar,12-bar box,d2c,weight_loss,no
O02553,C2440,2026-05-14,bar,12-bar box,marketplace,endurance,no
O02554,C2630,2026-05-14,bar,12-bar box,marketplace,weight_loss,no
O02555,C2801,2026-05-14,bar,12-bar box,d2c,gym_regular,no
O02556,C3138,2026-05-14,bar,12-bar box,d2c,vegetarian,no
O02557,C3217,2026-05-14,bar,12-bar box,d2c,vegetarian,yes
O02558,C3318,2026-05-14,bar,12-bar box,d2c,beginner,no
O02559,C3479,2026-05-14,bar,12-bar box,d2c,beginner,no
O02560,C3563,2026-05-14,bar,12-bar box,d2c,weight_loss,yes
O02561,C3644,2026-05-14,bar,12-bar box,d2c,gym_regular,no
O02562,C3755,2026-05-14,bar,12-bar box,marketplace,weight_loss,no
O02563,C3861,2026-05-14,bar,12-bar box,marketplace,beginner,no
O02564,C0039,2026-05-15,bar,12-bar box,marketplace,weight_loss,no
O02565,C0040,2026-05-15,bar,12-bar box,marketplace,vegetarian,no
O02566,C0322,2026-05-15,bar,12-bar box,d2c,beginner,no
O02567,C0386,2026-05-15,bar,12-bar box,marketplace,beginner,no
O02568,C0438,2026-05-15,bar,12-bar box,d2c,weight_loss,no
O02569,C0609,2026-05-15,bar,12-bar box,d2c,gym_regular,no
O02570,C0625,2026-05-15,bar,12-bar box,marketplace,gym_regular,no
O02571,C0662,2026-05-15,bar,12-bar box,d2c,endurance,yes
O02572,C0747,2026-05-15,bar,12-bar box,d2c,weight_loss,no
O02573,C0901,2026-05-15,bar,12-bar box,d2c,weight_loss,yes
O02574,C0902,2026-05-15,bar,12-bar box,d2c,beginner,no
O02575,C0927,2026-05-15,bar,12-bar box,marketplace,beginner,no
O02576,C1048,2026-05-15,bar,12-bar box,marketplace,gym_regular,no
O02577,C1082,2026-05-15,bar,12-bar box,marketplace,beginner,no
O02578,C1149,2026-05-15,bar,12-bar box,d2c,gym_regular,yes
O02579,C1195,2026-05-15,bar,12-bar box,d2c,endurance,no
O02580,C1547,2026-05-15,bar,12-bar box,marketplace,gym_regular,no
O02581,C1550,2026-05-15,bar,12-bar box,marketplace,gym_regular,no
O02582,C1581,2026-05-15,bar,12-bar box,d2c,endurance,no
O02583,C1829,2026-05-15,bar,12-bar box,d2c,gym_regular,no
O02584,C1889,2026-05-15,bar,12-bar box,marketplace,weight_loss,no
O02585,C1928,2026-05-15,bar,12-bar box,d2c,endurance,no
O02586,C2090,2026-05-15,bar,12-bar box,d2c,gym_regular,yes
O02587,C2138,2026-05-15,bar,12-bar box,d2c,endurance,yes
O02588,C2368,2026-05-15,bar,12-bar box,d2c,gym_regular,yes
O02589,C2615,2026-05-15,bar,12-bar box,marketplace,vegetarian,no
O02590,C3176,2026-05-15,bar,12-bar box,marketplace,gym_regular,no
O02591,C3445,2026-05-15,bar,12-bar box,marketplace,endurance,no
O02592,C3510,2026-05-15,bar,12-bar box,marketplace,gym_regular,no
O02593,C3512,2026-05-15,bar,12-bar box,d2c,gym_regular,no
O02594,C3554,2026-05-15,bar,12-bar box,marketplace,weight_loss,no
O02595,C0523,2026-05-16,bar,12-bar box,marketplace,endurance,no
O02596,C0541,2026-05-16,bar,12-bar box,marketplace,beginner,no
O02597,C0598,2026-05-16,bar,12-bar box,d2c,weight_loss,yes
O02598,C0753,2026-05-16,bar,12-bar box,marketplace,gym_regular,no
O02599,C0945,2026-05-16,bar,12-bar box,marketplace,weight_loss,no
O02600,C1012,2026-05-16,bar,12-bar box,d2c,vegetarian,no
O02601,C1108,2026-05-16,bar,12-bar box,marketplace,beginner,no
O02602,C1521,2026-05-16,bar,12-bar box,d2c,endurance,no
O02603,C1528,2026-05-16,bar,12-bar box,d2c,gym_regular,yes
O02604,C1648,2026-05-16,bar,12-bar box,d2c,gym_regular,no
O02605,C1688,2026-05-16,bar,12-bar box,d2c,vegetarian,no
O02606,C1708,2026-05-16,bar,12-bar box,d2c,weight_loss,no
O02607,C2039,2026-05-16,bar,12-bar box,marketplace,vegetarian,no
O02608,C2059,2026-05-16,bar,12-bar box,marketplace,weight_loss,no
O02609,C2119,2026-05-16,bar,12-bar box,d2c,beginner,no
O02610,C2490,2026-05-16,bar,12-bar box,marketplace,gym_regular,no
O02611,C2517,2026-05-16,bar,12-bar box,d2c,vegetarian,no
O02612,C2533,2026-05-16,bar,12-bar box,marketplace,beginner,no
O02613,C2743,2026-05-16,bar,12-bar box,marketplace,beginner,no
O02614,C2895,2026-05-16,bar,12-bar box,marketplace,endurance,no
O02615,C3007,2026-05-16,bar,12-bar box,marketplace,endurance,no
O02616,C3008,2026-05-16,bar,12-bar box,marketplace,gym_regular,no
O02617,C3056,2026-05-16,bar,12-bar box,marketplace,vegetarian,no
O02618,C3057,2026-05-16,bar,12-bar box,d2c,gym_regular,yes
O02619,C3101,2026-05-16,bar,12-bar box,d2c,gym_regular,no
O02620,C3140,2026-05-16,bar,12-bar box,d2c,endurance,yes
O02621,C3168,2026-05-16,bar,12-bar box,marketplace,gym_regular,no
O02622,C3173,2026-05-16,bar,12-bar box,marketplace,gym_regular,no
O02623,C3183,2026-05-16,bar,12-bar box,marketplace,gym_regular,no
O02624,C3207,2026-05-16,bar,12-bar box,d2c,weight_loss,no
O02625,C3259,2026-05-16,bar,12-bar box,marketplace,gym_regular,no
O02626,C3450,2026-05-16,bar,12-bar box,marketplace,beginner,no
O02627,C3454,2026-05-16,bar,12-bar box,marketplace,gym_regular,no
O02628,C3527,2026-05-16,bar,12-bar box,d2c,gym_regular,no
O02629,C3624,2026-05-16,bar,12-bar box,marketplace,vegetarian,no
O02630,C3880,2026-05-16,bar,12-bar box,marketplace,beginner,no
O02631,C3881,2026-05-16,bar,12-bar box,marketplace,beginner,no
O02632,C0004,2026-05-17,bar,12-bar box,d2c,gym_regular,yes
O02633,C0346,2026-05-17,bar,12-bar box,d2c,vegetarian,no
O02634,C0451,2026-05-17,bar,12-bar box,d2c,beginner,no
O02635,C0663,2026-05-17,bar,12-bar box,marketplace,vegetarian,no
O02636,C1091,2026-05-17,bar,12-bar box,marketplace,gym_regular,no
O02637,C1117,2026-05-17,bar,12-bar box,d2c,vegetarian,no
O02638,C1292,2026-05-17,bar,12-bar box,marketplace,gym_regular,no
O02639,C1356,2026-05-17,bar,12-bar box,marketplace,gym_regular,no
O02640,C1357,2026-05-17,bar,12-bar box,d2c,gym_regular,yes
O02641,C1367,2026-05-17,bar,12-bar box,d2c,weight_loss,no
O02642,C1637,2026-05-17,bar,12-bar box,marketplace,vegetarian,no
O02643,C1692,2026-05-17,bar,12-bar box,marketplace,weight_loss,no
O02644,C1709,2026-05-17,bar,12-bar box,d2c,gym_regular,no
O02645,C1756,2026-05-17,bar,12-bar box,d2c,vegetarian,yes
O02646,C2051,2026-05-17,bar,12-bar box,d2c,gym_regular,no
O02647,C2264,2026-05-17,bar,12-bar box,d2c,weight_loss,no
O02648,C2309,2026-05-17,bar,12-bar box,marketplace,gym_regular,no
O02649,C2482,2026-05-17,bar,12-bar box,d2c,gym_regular,yes
O02650,C2770,2026-05-17,bar,12-bar box,d2c,gym_regular,no
O02651,C2879,2026-05-17,bar,12-bar box,d2c,gym_regular,yes
O02652,C3113,2026-05-17,bar,12-bar box,marketplace,beginner,no
O02653,C3156,2026-05-17,bar,12-bar box,d2c,gym_regular,no
O02654,C3278,2026-05-17,bar,12-bar box,marketplace,endurance,no
O02655,C3695,2026-05-17,bar,12-bar box,marketplace,beginner,no
O02656,C3699,2026-05-17,bar,12-bar box,d2c,gym_regular,no
O02657,C3744,2026-05-17,bar,12-bar box,marketplace,gym_regular,no
O02658,C3756,2026-05-17,bar,12-bar box,marketplace,beginner,no
O02659,C0036,2026-05-18,bar,12-bar box,d2c,vegetarian,no
O02660,C0237,2026-05-18,bar,12-bar box,marketplace,gym_regular,no
O02661,C0344,2026-05-18,bar,12-bar box,marketplace,beginner,no
O02662,C0441,2026-05-18,bar,12-bar box,d2c,gym_regular,no
O02663,C0528,2026-05-18,bar,12-bar box,marketplace,endurance,no
O02664,C0706,2026-05-18,bar,12-bar box,marketplace,beginner,no
O02665,C0879,2026-05-18,bar,12-bar box,d2c,beginner,no
O02666,C0885,2026-05-18,bar,12-bar box,d2c,vegetarian,no
O02667,C1232,2026-05-18,bar,12-bar box,marketplace,vegetarian,no
O02668,C1304,2026-05-18,bar,12-bar box,d2c,gym_regular,no
O02669,C1403,2026-05-18,bar,12-bar box,marketplace,gym_regular,no
O02670,C1634,2026-05-18,bar,12-bar box,marketplace,weight_loss,no
O02671,C2158,2026-05-18,bar,12-bar box,d2c,weight_loss,no
O02672,C2317,2026-05-18,bar,12-bar box,marketplace,weight_loss,no
O02673,C2386,2026-05-18,bar,12-bar box,marketplace,beginner,no
O02674,C2849,2026-05-18,bar,12-bar box,d2c,endurance,no
O02675,C2894,2026-05-18,bar,12-bar box,d2c,endurance,no
O02676,C3073,2026-05-18,bar,12-bar box,d2c,beginner,yes
O02677,C3107,2026-05-18,bar,12-bar box,d2c,gym_regular,no
O02678,C3111,2026-05-18,bar,12-bar box,marketplace,beginner,no
O02679,C3194,2026-05-18,bar,12-bar box,d2c,beginner,no
O02680,C3297,2026-05-18,bar,12-bar box,d2c,gym_regular,no
O02681,C3368,2026-05-18,bar,12-bar box,marketplace,beginner,no
O02682,C3378,2026-05-18,bar,12-bar box,marketplace,gym_regular,no
O02683,C3565,2026-05-18,bar,12-bar box,marketplace,beginner,no
O02684,C3658,2026-05-18,bar,12-bar box,d2c,gym_regular,no
O02685,C3794,2026-05-18,bar,12-bar box,marketplace,endurance,no
O02686,C3890,2026-05-18,bar,12-bar box,marketplace,gym_regular,no
O02687,C0017,2026-05-19,bar,12-bar box,marketplace,weight_loss,no
O02688,C0113,2026-05-19,bar,12-bar box,marketplace,beginner,no
O02689,C0126,2026-05-19,bar,12-bar box,marketplace,gym_regular,no
O02690,C0152,2026-05-19,bar,12-bar box,d2c,beginner,no
O02691,C0264,2026-05-19,bar,12-bar box,marketplace,gym_regular,no
O02692,C0288,2026-05-19,bar,12-bar box,d2c,vegetarian,yes
O02693,C0660,2026-05-19,bar,12-bar box,d2c,gym_regular,yes
O02694,C0735,2026-05-19,bar,12-bar box,d2c,vegetarian,no
O02695,C0867,2026-05-19,bar,12-bar box,marketplace,weight_loss,no
O02696,C0887,2026-05-19,bar,12-bar box,marketplace,beginner,no
O02697,C0936,2026-05-19,bar,12-bar box,marketplace,gym_regular,no
O02698,C1440,2026-05-19,bar,12-bar box,marketplace,vegetarian,no
O02699,C1772,2026-05-19,bar,12-bar box,d2c,vegetarian,yes
O02700,C1780,2026-05-19,bar,12-bar box,d2c,weight_loss,no
O02701,C1783,2026-05-19,bar,12-bar box,d2c,vegetarian,yes
O02702,C2088,2026-05-19,bar,12-bar box,marketplace,weight_loss,no
O02703,C2281,2026-05-19,bar,12-bar box,d2c,gym_regular,no
O02704,C2306,2026-05-19,bar,12-bar box,marketplace,beginner,no
O02705,C2552,2026-05-19,bar,12-bar box,d2c,gym_regular,yes
O02706,C2561,2026-05-19,bar,12-bar box,marketplace,beginner,no
O02707,C2587,2026-05-19,bar,12-bar box,d2c,vegetarian,yes
O02708,C2689,2026-05-19,bar,12-bar box,marketplace,endurance,no
O02709,C2715,2026-05-19,bar,12-bar box,d2c,endurance,yes
O02710,C2717,2026-05-19,bar,12-bar box,d2c,gym_regular,yes
O02711,C2762,2026-05-19,bar,12-bar box,marketplace,beginner,no
O02712,C2793,2026-05-19,bar,12-bar box,d2c,vegetarian,no
O02713,C2962,2026-05-19,bar,12-bar box,d2c,gym_regular,yes
O02714,C3010,2026-05-19,bar,12-bar box,marketplace,endurance,no
O02715,C3632,2026-05-19,bar,12-bar box,marketplace,weight_loss,no
O02716,C3919,2026-05-19,bar,12-bar box,d2c,beginner,yes
O02717,C0199,2026-05-20,bar,12-bar box,d2c,vegetarian,no
O02718,C0212,2026-05-20,bar,12-bar box,marketplace,beginner,no
O02719,C0278,2026-05-20,bar,12-bar box,d2c,vegetarian,yes
O02720,C0339,2026-05-20,bar,12-bar box,marketplace,endurance,no
O02721,C0424,2026-05-20,bar,12-bar box,d2c,gym_regular,yes
O02722,C0469,2026-05-20,bar,12-bar box,marketplace,beginner,no
O02723,C0586,2026-05-20,bar,12-bar box,marketplace,weight_loss,no
O02724,C0628,2026-05-20,bar,12-bar box,marketplace,beginner,no
O02725,C0734,2026-05-20,bar,12-bar box,d2c,beginner,no
O02726,C0775,2026-05-20,bar,12-bar box,d2c,gym_regular,yes
O02727,C0836,2026-05-20,bar,12-bar box,d2c,weight_loss,yes
O02728,C0962,2026-05-20,bar,12-bar box,marketplace,weight_loss,no
